line_text,speaker_id
"No, remind me.",4
"Blonde hair, nice boobs. Not too big, not too small.",1
"Perfect boobs, [gives a look at the camera] of course I remember Holly.",4
"She was the love of my life. What you and Jim have times 100. Just she... she just left. And I didn't... I never got closure, you know? I never got closure with her. I haven't talked to her since. I haven't seen her since. And I feel like I need to go to Nashua and get closure. I feel like I need that.",1
"Okay, lets go.",4
[scoofs] I'll just blow off the lecture at Rochester.,1
"Yeah, screw 'em. Let's do this.",4
[chuckles] Okay.,1
[leaning against Creed's desk] So I am collecting $3 from everybody. For Kelly's party.,3
I'd like to contribute.,16
"Oh, great.",3
[opens wallet and hands Jim a single bill] There you go.,16
[looks at a three dollar bill],3
"I am on a lecture circuit. I'm goin' around to all the branches, and I'm telling them my secret recipe for success.",1
"I have now memorized all of your names. Shirty, Mole, Lazy Eye, Mexico, Baldy.",1
[holding a chainsaw] And I turn it on and I say 'Prepare yourself for the Utica Chainsaw Massacre.',1
How's Jim?,16
We're engaged.,4
"Oh my God, I'm so happy for you!",16
"Oh, wow, thank you!",4
You remember Holly? She used to work for HR? She's the love of my life. She just left... and I never got closure. And I feel like I need to go to Nashua and get closure.,1
"... Okay, let's go.",4
[Kevin is holding two ice cream treats] Two?,8
I didn't eat lunch. [Oscar gives Kevin a look] I didn't eat all my lunch.,6
"[enters smiling and waving] Hello, everyone. Oh, ice cream. Nice, Kevin. Looks good.",7
It... yeah.,6
"Angela, you're more chipper than usual.",8
"I am proud to announce that there is a new addition to the Martin family. [takes a breath, excitedly] She's hypoallergenic. She doesn't struggle when you try to dress her. She's a third-generation show cat. Her father was in 'Meet the Parents.' Needless to say, she was very, very expensive.",7
How much?,16
Seven thousand dollars.,7
For a cat? I could get you a kid for that.,16
Where'd you get that kind of money?,8
I sold Andy's engagement ring on eBay.,7
"Wait, you didn't give it back?",6
He wouldn't have wanted that. Her name is Princess Lady!,7
Seven grand?,16
Mm-hmm.,7
I gotta see that little bitch.,16
I have something better than a picture. Come on.,7
You have your cats on Nanny-Cam?,8
"Yeah. [cats meowing] I mean, I usually try to take leave when I get a new cat, but I'm out of vacation days. And this company still doesn't recognize cat maternity. I mean, when somebody has a kid, oh sure, take off a year.",7
She's right. I had my second kid just for the vacation.,16
Right. Anyways... I just want to make sure Princess Lady is acclimating well. She means more to me than anyone.,7
"Any cat, you mean.",6
And person.,7
"So, detour. We're now adding Nashua to the Lecture Circuit so Michael can confront Holly and get some closure. Nashua actually sounded very excited on the phone. I don't think they get a lot of visitors. Because their office is only accessible by cross-country skis. Hey-oh! [laughs] [whispers] I've been driving too long.",4
[shouts from another room] What did you do?,2
Stop yelling at me!,13
What did you do?,2
I didn't do anything!,13
"What did you learn in there? I bet you learned things, huh? Like how to fashion a shiv, hmm?",2
Hey! What the hell's goin' on?,3
Why don't you tell Jim where you were from ages 14 to 15.,2
I was kickin' it.,13
In juvie.,2
What?,3
Juvie... nile... Detention Center. Where they send teenagers!,2
Yep.,3
For reha-,2
Got it.,3
What did you do? Huh?,2
"Hey, Dwight, sounds like she was 14, so maybe we wanna go a little easy.",3
"Yeah, if she's old enough to get married, she's old enough to follow the law. [to Kelly] What did you do?",2
"My boyfriend dumped me, so, I stole his boat. I mean, he told me it was his boat. It was actually his father's. And I just thought it'd be really romantic, like 'Thelma and Louise,' but with, like, a boat. And it was the worst year of my life. And I can't believe that you guys are making me talk about this on my birthday!",13
I thought you said yesterday was your birthday!,2
"Hey, you know what? I got you a cake.",3
You did? I wanna see the cake.,13
And... ta da.,3
I hate it.,13
How do you hate it? It's a cake.,3
"Well, there's no flowers... or toys... or--- I mean, there's nothing on it. Where did you even find a cake like this? I mean, it doesn't have my name on it! Do you guys know what my name is? My name is Kelly!",13
Right.,3
I forgot if there was an 'e' between the 'l' and the 'y.' I still don't know.,3
"I mean, I don't even know what the theme is. What's the theme?!",13
Birthday.,3
Frosting.,2
Those aren't... themes. There's always a theme. [walks out],13
There's always a theme.,12
"Nice job on the cake, Bozo!",2
"Okay, you know what, next time, I'll let you get the cake and I get to scream at the birthday girl.",3
"[taking Michael's picture] Okay, a little bit more closer to the sign. Yeah.",4
Do I look okay?,1
You look good.,4
Hi.,1
"Hi, can I help you?",16
"Yes, you can. I am, uh, Michael Scott, Regional Manager of the Scranton branch.",1
"Yes, we were expecting you. Have a seat.",16
"Thank you. ... Um... is, uh, Holly Flax anywhere here?",1
"Actually, she's on an HR retreat for the next three days.",16
Oh- She's not here?,1
"But, if you need to get in touch with her immediately, you could talk to A.J. He's a salesman here.",16
A.J.,1
"Yeah, he's her boyfriend. He's just over there.",16
She has a boyfriend.,1
"I'm so sorry, Michael.",4
"How could she do this to me, Pam?",1
She's not doing it to hurt you.,4
"I can't do the presentation, I can't- [voice cracks] ... just... oh... thinking about seeing him... and... thinking about... him getting to hold her and getting to kiss her, it just- oh, God! [starts crying, covers his face]",1
"Listen, when Jim was dating Karen, I didn't want to come to work. It was awful. I hated it. I wanted to quit, but-",4
"I know, just... uh, please, I'm going through something, okay? [exhales]",1
"You know, when Holly gets back, everyone will tell her what a great job you did. And then she'll realize what she's missing.",4
And then she'll move back to Scranton. And her boyfriend will die.,1
"Yeah, maybe.",4
[laughs],1
Maybe. One step at a time.,4
[sighs],1
You can do this.,4
I can do this.,1
"It could be snacks, or-",8
"Why would we- [cats meowing from Angela's computer, sounds like crying]",6
Wha-,8
Is that what I think it is? [Kevin and Oscar get up and go to Angela's computer],6
Good God!,8
[gasps],6
[laughs],8
[gasps],7
That one ugly cat is humping Princess Lady!,6
No!,7
Awesome!,16
"Stop it, Mr. Ash! Bad cat! That is very bad! You stop it right now! I swear, he is fixed.",7
"Yeah, I know fixed; that ain't fixed.",16
No way.,6
"No, now listen. You can't let what you see here, sully your image of them. They are good, decent cats. [all laugh] I gotta go. I'll be back in an hour. Oh, stop that! Oh!",7
"Oh, the other one's watching.",6
"Okay, so all we need is a theme... and cups, and ice, and punch, and a cake.",3
Busy!,2
"Hey, what's that show that she's always talking about?",3
"Oh, my God. Is this how you are with Pam? 'Cause she must want to shoot herself in the face.",2
You know what? I could use a little help.,3
You know what? I'm a little busy.,2
"We have a lot to do, and you are... putting up a very effeminate sign. Is that what you've been doing, is making a sign?",3
It's not effeminate. It's festive.,2
"You've been making that sign, for something that we could just announce to the whole office? Hey everybody, the party's now at 3!",3
"I know, I just read it on the sign.",16
"Goooood morning, Viet-Nashua! Sales. Sales is what bwings us together, today. How do we deal with clients who say, 'Frankly, my dear, I don't give a damn... about paper' and get them to 'Show us the money!' Well, we are going to find out today. Show of hands. How many of you are salesmen? Let's see the salesmen. [some raise their hands] Oh, okay. Well I know what the rest of you are thinking. Wow, yuck. Salesmen are the worst! They are awful. They are so arrogant. They think the whole place revolves around them. Handsome, good listeners, funny, Mr. Wonderful. So, okay, you're a salesman. What's, uh, what's your name?",1
A.J.,16
A.J. What kind of name is A.J.?,1
[laughs],16
What do you race cars?,1
[laughs] I'm a salesman. That's why I raised my hand.,16
"Ooh. Ouch. Okay, good. You're funny, very good and funny. Tell me, A.J., are you dating? Is there somebody you date?",1
"Yeah. Why, are you interested? [all laugh]",16
I have a question about discounts from distributors.,16
"Yep, we will get to you. Okay, so you're dating somebody? Um... is it serious?",1
"It's pretty serious, yes.",16
Huh- [pauses] Does she ever talk about me? [voice cracking],1
"Oh, God.",4
Excuse me?,16
What does this have to do with sales?,16
It's all connected. Shut up. [to A.J.] Does she ever mention 'Michael Scott?',1
